ValidAphiaID,valid_name,valid_authority,kingdom,phylum,CLASS,order,family,genus,rank,FRS_Common Name,LmaxFB,Lmin,LWRa,LWRb,LWRSource,SensFC1,DEMPEL,Loo,K,Winfinity,tmax,tm,M,Lm,Temperature,maximum.length,Ecotype,common.name,Order,Group,MaxL
126806,Caranx rhonchus,"Geoffroy Saint-Hilaire, 1817",Animalia,Chordata,Actinopteri,Perciformes,Carangidae,Caranx,Species,False scad,60,1.11,0.0251,2.77,FishBase,Other,Demersal,48.24335588,0.261358293,2033.996511,8.655837603,2.600072289,0.78482355,23.17869055,22.96499602,39,Benthopelagic,False scad,Perciformes,Other,39
126661,Carapus acus,"(Brünnich, 1768)",Animalia,Chordata,Actinopteri,Ophidiiformes,Carapidae,Carapus,Species,Pearl fish,20.8,7.19,0.00102,3.06,FB_Baysian_Body shape,Other,Demersal,36.85534903,0.320891841,379.1763846,8.735381807,2.527357386,0.556622362,20.81994326,14.82918514,22,Demersal,Pearl fish,Ophidiiformes,Other,22
126656,Cataetyx alleni,"(Byrne, 1906)",Animalia,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Cataetyx,Species,Viviparous Brotulas,12,6.5,0.00389,3.12,FB_Baysian_Body shape,Other,Demersal,11.78659579,0.718720078,12.90472706,4.25656475,1.196215222,1.218250023,7.507032538,14.38516551,16,Bathydemersal,Pearl fish,Ophidiiformes,Other,16
126961,Centrolabrus exoletus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Labridae,Centrolabrus,Species,Rock cook,18,0.8,0.0047,3.23,FishBase,Other,Demersal,13.92255733,0.589096869,23.18008836,6.243522448,1.464095274,0.885532729,8.584258045,13.17460159,19,Demersal,Rock cook,Perciformes,Other,19
125526,Centrolophidae,"Bonaparte, 1846",Animalia,Chordata,Actinopteri,Perciformes,Centrolophidae,0,Family,NA,150,0,0.009848403,3.122,Mean_Species,Other,Pelagic,47.32702481,0.284706775,1346.301138,10.7038666,2.704565078,0.476574167,26.12145673,15.87581815,54,Bathypelagic,Rudder and blackfish,Perciformes,Other,54
126831,Centrolophus niger,"(Gmelin, 1789)",Animalia,Chordata,Actinopteri,Perciformes,Centrolophidae,Centrolophus,Species,Rudderfish,150,2.32,0.0024,3.346,FishBase,Other,Pelagic,47.32702481,0.284706775,1346.301138,10.7038666,2.704565078,0.476574167,26.12145673,15.87581815,94,Bathypelagic,Rudderfish,Perciformes,Other,94
105899,Centrophorus granulosus,"(Bloch & Schneider, 1801)",Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Centrophorus,Species,Gulper shark,170,36,0.0023,3.21,FishBase,FC1,Demersal,123.2120879,0.067168203,11634.9398,39.04333406,18.93804776,0.116013177,85.81938944,11.55938933,109,Bathydemersal,Gulper shark,Squaliformes,Elasmobranchii,109
105901,Centrophorus squamosus,"(Bonnaterre, 1788)",Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Centrophorus,Species,Leafscale gulper shark,164,39,0.0014,3.31,FishBase,FC1,Demersal,127.6639436,0.056511598,13443.44374,44.22444395,21.65378362,0.100626637,88.04289803,10.98465581,112,Bathydemersal,Leafscale gulper shark,Squaliformes,Elasmobranchii,112
105906,Centroscyllium fabricii,"(Reinhardt, 1825)",Animalia,Chordata,Elasmobranchii,Squaliformes,Etmopteridae,Centroscyllium,Species,Black dogfish,107,16,0.0009,3.42,FishBase,FC1,Demersal,100.6248002,0.078416063,6399.761966,34.4982597,16.78723091,0.137569126,70.28976663,12.33773832,19,Bathydemersal,Black dogfish,Squaliformes,Elasmobranchii,19
105907,Centroscymnus coelolepis,"Barbosa du Bocage & de Brito Capello, 1864",Animalia,Chordata,Elasmobranchii,Squaliformes,Somniosidae,Centroscymnus,Species,Portuguese dogfish,120,27.75,0.0043,3.12,FishBase,FC1,Demersal,117.9278776,0.09035523,9217.171365,28.98686186,13.3969301,0.155743659,78.29739416,13.21646287,77,Bathydemersal,Portuguese dogfish,Squaliformes,Elasmobranchii,120
105908,Centroscymnus crepidater,"(Barbosa du Bocage & de Brito Capello, 1864)",Animalia,Chordata,Elasmobranchii,Squaliformes,Somniosidae,Centroscymnus,Species,Longnose velvet dogfish,130,31,0.0024,3.25,FishBase,FC1,Demersal,117.9278776,0.09035523,9217.171365,28.98686186,13.3969301,0.155743659,78.29739416,13.21646287,77,Bathydemersal,Longnose velvet dogfish,Squaliformes,Elasmobranchii,77
126835,Cepola macrophthalma,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Cepolidae,Cepola,Species,Red bandfish,80,2,0.0186,2.02,FishBase,Other,Demersal,62.14295311,0.265396042,75.14735348,6.767372634,1.808519177,0.650494084,23.72069935,14.77918142,78,Demersal,Red bandfish,Perciformes,Other,78
126585,Ceratoscopelus maderensis,"(Lowe, 1839)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Ceratoscopelus,Species,Madeira lantern fish,8.1,1.42,0.00537,3.08,FB_Baysian_(Sub)family-body shape,Other,Pelagic,9.461291883,0.657286867,8.326966067,3.568326793,1.11430565,1.49470543,5.712577048,15.12030665,9,Bathypelagic,Madeira lantern fish,Myctophiformes,Other,9
127338,Chauliodus sloani,"Bloch & Schneider, 1801",Animalia,Chordata,Actinopteri,Stomiiformes,Stomiidae,Chauliodus,Species,Sloanes viperfish,35,2.14,0.0009,3.18,FishBase,Other,Pelagic,23.435558,0.394858937,84.59194989,6.880316806,1.980987376,0.607476237,14.40470072,6.012167073,40,Bathypelagic,Sloanes viperfish,Stomiiformes,Other,40
126539,Chaunax pictus,"Lowe, 1846",Animalia,Chordata,Actinopteri,Lophiiformes,Chaunacidae,Chaunax,Species,Pink frogmouth,40,2.64,0.01995,3.01,FB_Baysian_Body shape,Other,Demersal,36.62868884,0.251170486,444.9735731,8.720848598,2.523402711,0.46840192,18.97942779,12.27751904,31,Bathydemersal,Pink frogmouth,Lophiiformes,Other,31
126178,Chelidonichthys,"Kaup, 1873",Animalia,Chordata,Actinopteri,Scorpaeniformes,Triglidae,Chelidonichthys,Genus,NA,75,0,0.006901566,3.115333,Mean_Species,Other,Demersal,41.33288136,0.332245769,749.7650316,11.72305336,3.620275638,0.472480997,23.79578152,13.72152547,56.66666667,Demersal,Gurnards,Scorpaeniformes,Scorpaeniformes,56.66666667
127259,Chelidonichthys cuculus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Scorpaeniformes,Triglidae,Chelidonichthys,Species,Red gurnard,50,1.5,0.0066,3.14,FishBase,Other,Demersal,34.43429397,0.36571362,469.9125554,12.73050168,4.362120097,0.494462856,22.82301562,14.45397362,54,Demersal,Red gurnard,Scorpaeniformes,Scorpaeniformes,54
127262,Chelidonichthys lucerna,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Scorpaeniformes,Triglidae,Chelidonichthys,Species,Tub gurnard,75,1.9,0.01132,2.996,FishBase,FC1,Demersal,47.77369146,0.312170358,1027.9872,10.8382158,2.953905009,0.46082566,24.43069959,12.71860867,81,Demersal,Tub gurnard,Scorpaeniformes,Scorpaeniformes,81
127263,Chelidonichthys obscurus,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Scorpaeniformes,Triglidae,Chelidonichthys,Species,Longfin gurnard,34,1.92,0.0044,3.21,FishBase,Other,Demersal,41.79065865,0.31885333,751.3953394,11.60044261,3.544801809,0.462154476,24.13362935,13.99199411,35,Demersal,Longfin gurnard,Scorpaeniformes,Scorpaeniformes,35
126977,Chelon labrosus,"(Risso, 1827)",Animalia,Chordata,Actinopteri,Perciformes,Mugilidae,Chelon,Species,Thick-lipped mullet,75,2.11,0.0083,3.14,FishBase,Other,Demersal,48.26400383,0.203020953,1518.720398,14.61364066,3.671109895,0.359298019,25.24590437,16.36482508,64,Demersal,Thick-lipped mullet,Perciformes,Other,64
125956,Chiasmodon,"Johnson, 1864",Animalia,Chordata,Actinopteri,Perciformes,Chiasmodontidae,Chiasmodon,Genus,NA,25,0,0.00389,3.12,FishBase,Other,Demersal,24.97865234,2.028049158,411.0415687,5.878644224,1.137615738,1.627238776,20.98252884,25.3208835,18,Bathydemersal,Snaketooth,Perciformes,Other,18
105824,Chimaera monstrosa,"Linnaeus, 1758",Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Chimaera,Species,Rabbit ratfish,150,10,0.0015,3.11,FishBase,FC1,Demersal,122.7613683,0.108911018,14349.36984,22.97087449,8.137945107,0.193553977,69.29215234,13.01224173,141,Bathydemersal,Rabbit ratfish,Chimaeriformes,Other,141
712407,Chimaera opalescens,"Luchetti, Iglésias & Sellos, 2011",Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Chimaera,Species,Opal Chimaera,110,14,0.00309,3.11,FB_Baysian_(Sub)family-body shape,Other,Demersal,109.9687505,0.128143318,10163.9795,20.18656998,7.097941278,0.223844357,62.9536773,13.44070894,79,Bathydemersal,Opal chimaera,Chimaeriformes,Other,79
127071,Chirolophis ascanii,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Perciformes,Stichaeidae,Chirolophis,Species,Yarrell's blenny,25,3.4,0.04,2.25,MS-S,Other,Demersal,35.79711058,0.241145487,512.7654797,12.27154095,3.058738898,0.419592757,20.04163933,14.76994279,19,Benthopelagic,Yarrell's blenny,Perciformes,Other,19
127339,Chirostomias pliopterus,"Regan & Trewavas, 1930",Animalia,Chordata,Actinopteri,Stomiiformes,Stomiidae,Chirostomias,Species,Barbeled dragonfish,20.5,1.96,0.00389,3.12,FB_Baysian_Body shape,Other,Pelagic,23.53975671,0.423800313,85.86945688,6.273550591,1.825042802,0.668768087,14.26973939,7.239542332,17,Bathypelagic,Dragonfish,Stomiiformes,Other,17
126336,Chlorophthalmus agassizi,"Bonaparte, 1840",Animalia,Chordata,Actinopteri,Aulopiformes,Chlorophthalmidae,Chlorophthalmus,Species,Shortnose greeneye,40,1.84,0.00786,2.909,FishBase,Other,Demersal,19.01238306,0.356278234,53.06493165,6.616047874,2.06784741,0.668311081,11.42822338,12.15552967,23,Bathydemersal,Shortnose greeneye,Aulopiformes,Other,23
126448,Ciliata mustela,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Gadiformes,Lotidae,Ciliata,Species,Five-bearded rockling,25,2,0.0027,3.19,MS-S,Other,Demersal,64.86583329,0.182923214,2438.248912,14.93730728,4.690609754,0.327166609,38.65745916,10.22968212,27,Demersal,Five-bearded rockling,Gadiformes,Gadiformes,27
126449,Ciliata septentrionalis,"(Collett, 1875)",Animalia,Chordata,Actinopteri,Gadiformes,Lotidae,Ciliata,Species,Northern rockling,20,2.5,0.0083,3.18,FishBase,Other,Demersal,64.86583329,0.182923214,2438.248912,14.93730728,4.690609754,0.327166609,38.65745916,10.22968212,21,Demersal,Northern rockling,Gadiformes,Gadiformes,21
127130,Citharus linguatula,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Citharidae,Citharus,Species,Spotted flounder,30,1.66,0.0051,3.12,FishBase,Other,Demersal,26.99481045,0.279632947,142.2378573,9.608357356,2.198089523,0.455068621,13.50245348,14.60886651,28,Demersal,Spotted flounder,Pleuronectiformes,Pleuronectiformes,28
126417,Clupea harengus,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Species,Herring,45,4.9,0.0069,3.04,FishBase,Other,Pelagic,30.31273752,0.334292555,212.2151581,12.4112763,4.065925708,0.250360617,25.28598804,8.334075249,61,Benthopelagic,Herring,Clupeiformes,Other,61
125464,Clupeidae,"Cuvier, 1816",Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,0,Family,NA,70,0,0.006240799,3.085,Mean_Species,Other,Pelagic,32.76971659,0.758428689,715.2081686,8.686815865,2.41874743,0.767286341,21.58611626,18.14985599,41.77777778,Benthopelagic,Herrings,Clupeiformes,Other,41.77777778
126337,Coccorella atlantica,"(Parr, 1928)",Animalia,Chordata,Actinopteri,Aulopiformes,Evermannellidae,Coccorella,Species,Atlantic sabretooth,18.5,1.73,0.0096,3.009,FishBase,Other,Pelagic,27.17661408,0.475866297,125.3380264,5.343569852,1.589056246,0.829217188,15.37901684,13.99764562,11,Bathypelagic,Atlantic sabretooth,Aulopiformes,Other,11
398381,Coelorinchus caelorhincus,"(Risso, 1810)",Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,Coelorinchus,Species,Hollow snout grenadier,48,2.14,0.00219,3.106,FishBase,Other,Demersal,28.42206451,0.140320582,185.9642859,20.96509721,6.067510018,0.264883862,17.47244567,13.58816334,51,Benthopelagic,Hollow snout grenadier,Gadiformes,Gadiformes,51
280299,Coelorinchus labiatus,"(Köhler, 1896)",Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,Coelorinchus,Species,Spear-snouted grenadier,50,2.42,0.00473,2.9,Scottish,Other,Demersal,26.48776394,0.261192898,125.5828994,13.6217782,3.802936753,0.431556082,16.93835976,14.77419664,17,Bathydemersal,Spearsnouted grenadier,Gadiformes,Gadiformes,17
125624,Conger,"Bosc, 1817",Animalia,Chordata,Actinopteri,Anguilliformes,Congridae,Conger,Genus,NA,300,0,0.000322,3.377,Mean_Species,Other,Demersal,74.47421754,0.103916326,6006.481081,19.19195944,6.27014752,0.225205038,38.59707055,10.8583271,265,Demersal,Conger eel,Anguilliformes,Other,265
126285,Conger conger,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Anguilliformes,Congridae,Conger,Species,Conger eel,300,9.33,0.000322,3.377,FishBase,FC1,Demersal,74.47421754,0.103916326,6006.481081,19.19195944,6.27014752,0.225205038,38.59707055,10.8583271,265,Demersal,Conger eel,Anguilliformes,Other,265
125427,Congridae,"Kaup, 1856",Animalia,Chordata,Actinopteri,Anguilliformes,Congridae,0,Family,NA,300,0,0.000567451,3.2175,Mean_Species,Other,Demersal,74.47421754,0.103916326,6006.481081,19.19195944,6.27014752,0.225205038,38.59707055,10.8583271,265,Demersal,Conger eel,Anguilliformes,Other,265
158960,Coryphaenoides rupestris,"Gunnerus, 1765",Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,Coryphaenoides,Species,Roundnose grenadier,110,2.6,0.0017,3.16,Modelled_Family,FC1,Pelagic,84.20514924,0.09499509,1574.281678,44.88072837,11.1022133,0.128474174,49.69870632,9.193796475,121,Bathypelagic,Roundnose grenadier,Gadiformes,Gadiformes,121
126762,Coryphoblennius galerita,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Blenniidae,Coryphoblennius,Species,Montagu's blenny,7.6,2,0.00741,3,FB_Baysian_(Sub)family-body shape,Other,Demersal,22.19161745,0.437777677,118.7950183,6.880851865,1.670471947,0.805042599,12.32909972,19.04251131,8,Demersal,Montagu's blenny,Perciformes,Other,8
125589,Cottidae,"Bonaparte, 1831",Animalia,Chordata,Actinopteri,Scorpaeniformes,Cottidae,0,Family,NA,60,0,0.01026505,3.0665,Mean_Species,Other,Demersal,28.16868868,0.263683911,264.2126722,9.583513817,2.932258573,0.442236811,16.124798,10.01735938,20.28571429,Demersal,sculpin_bullhead,Scorpaeniformes,Scorpaeniformes,20.28571429
127235,Cottunculus microps,"Collett, 1875",Animalia,Chordata,Actinopteri,Scorpaeniformes,Psychrolutidae,Cottunculus,Species,Polar sculpin,30,1.76,0.01239,3.13738,Scottish,Other,Demersal,34.13746249,0.19039268,394.4267727,13.52159787,4.147712667,0.315604428,19.94147234,8.244209215,29,Bathydemersal,Polar sculpin,Scorpaeniformes,Scorpaeniformes,29
126878,Crystallogobius linearis,"(Düben, 1845)",Animalia,Chordata,Actinopteri,Perciformes,Gobiidae,Crystallogobius,Species,Crystal goby,5,2.5,0.01,2.94,IMARES,Other,Demersal,24.97865234,2.028049158,411.0415687,5.878644224,1.137615738,1.627238776,20.98252884,25.3208835,22,Demersal,gobies,Perciformes,Other,5
126964,Ctenolabrus rupestris,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Labridae,Ctenolabrus,Species,Goldsinny wrasse,18,0.9,0.01,3,FishBase,Other,Demersal,17.55364659,0.343340208,69.61647827,8.084294323,2.087670845,0.637730867,10.11099916,12.67281821,25,Demersal,Goldsinny wrasse,Perciformes,Other,25
126990,Cubiceps gracilis,"(Lowe, 1843)",Animalia,Chordata,Actinopteri,Perciformes,Nomeidae,Cubiceps,Species,Driftfish,107,2.19,0.01072,3.03,FB_Baysian_(Sub)family-body shape,Other,Pelagic,26.54165388,0.612074349,194.0464705,6.052763512,1.433978792,0.955284874,15.4226301,21.08152721,9,Pelagic,Driftfish,Perciformes,Other,9
125590,Cyclopteridae,"Bonaparte, 1831",Animalia,Chordata,Actinopteri,Scorpaeniformes,Cyclopteridae,0,Family,NA,61,0,0.0587,2.939,Mean_Species,Other,Demersal,52.53005924,0.170769938,1248.865711,15.81412788,4.834989158,0.264141148,30.12496263,6.73552681,54,Benthopelagic,Lumpsucker,Scorpaeniformes,Scorpaeniformes,54
127214,Cyclopterus lumpus,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Scorpaeniformes,Cyclopteridae,Cyclopterus,Species,Lumpsucker,61,3.5,0.0587,2.939,FishBase,FC1,Demersal,52.53005924,0.170769938,1248.865711,15.81412788,4.834989158,0.264141148,30.12496263,6.73552681,54,Benthopelagic,Lumpsucker,Scorpaeniformes,Scorpaeniformes,54
126187,Cyclothone,"Goode & Bean, 1883",Animalia,Chordata,Actinopteri,Stomiiformes,Gonostomatidae,Cyclothone,Genus,NA,7.5,0,0.00363,3.07,FishBase,Other,Demersal,24.97865234,2.028049158,411.0415687,5.878644224,1.137615738,1.627238776,20.98252884,25.3208835,4,Bathydemersal,bristlemouths,Scorpaeniformes,Scorpaeniformes,4
127425,Cyttopsis rosea,"(Lowe, 1843)",Animalia,Chordata,Actinopteri,Zeiformes,Parazenidae,Cyttopsis,Species,Rosy dory,31,1.47,0.01995,3.01,FB_Baysian_Body shape,Other,Pelagic,40.31205458,0.215699346,818.0221528,12.80087106,3.929325352,0.372005571,24.19528993,14.27300475,29,Bathypelagic,Rosy dory,Zeiformes,Other,29
105910,Dalatias licha,"(Bonnaterre, 1788)",Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Dalatias,Species,Kitefin shark,182,36.75,0.00363,3.12,FB_Baysian_(Sub)family-body shape,FC1,Demersal,117.9278776,0.09035523,9217.171365,28.98686186,13.3969301,0.155743659,78.29739416,13.21646287,140,Bathydemersal,Kitefin shark,Squaliformes,Elasmobranchii,140
126313,Dalophis imberbis,"(Delaroche, 1809)",Animalia,Chordata,Actinopteri,Anguilliformes,Ophichthidae,Dalophis,Species,Armless snake eel,150,7.98,0.00151,2.91,FB_Baysian_(Sub)family-body shape,Other,Demersal,77.87399589,0.19423903,2444.145456,12.65965961,3.797484119,0.327247226,40.73600418,9.805428495,61,Demersal,Armless snake eel,Anguilliformes,Other,61
105851,Dasyatis pastinaca,"(Linnaeus, 1758)",Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Species,Common stingray,90,20,0.0091,3.03,FishBase,FC1,Demersal,150.1496891,0.089079767,6438.660144,9.00528005,3.223095118,0.293033387,46.9081675,20.32867927,122,Demersal,Common stingray,Myliobatiformes,Elasmobranchii,122
105903,Deania calcea,"(Lowe, 1839)",Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Deania,Species,Birdbeak dogfish,122,30.75,0.0012,3.26,FishBase,FC1,Demersal,112.6295355,0.088047152,9002.541455,37.98926277,19.36431385,0.131121235,90.72293661,11.11890984,118,Bathydemersal,Birdbeak dogfish,Squaliformes,Elasmobranchii,118
105905,Deania profundorum,"(Smith & Radcliffe, 1912)",Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Deania,Species,Arrowhead dogfish,79,32,0.00161,3.205,FishBase,Other,Demersal,115.7298355,0.083840255,9521.194529,36.18646327,17.9089188,0.132430298,87.11577518,11.62651635,109,Bathydemersal,Arrowhead dogfish,Squaliformes,Elasmobranchii,109
126880,Deltentosteus quadrimaculatus,"(Valenciennes, 1837)",Animalia,Chordata,Actinopteri,Perciformes,Gobiidae,Deltentosteus,Species,Four-spotted goby,8,1.8,0.0052,3.21,FishBase,Other,Demersal,24.97865234,2.028049158,411.0415687,5.878644224,1.137615738,1.627238776,20.98252884,25.3208835,22,Demersal,gobies,Perciformes,Other,8
273960,Dentex canariensis,"Steindachner, 1881",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Dentex,Species,Canary dentex,100,2.2,0.0162,3.01,FishBase,Other,Demersal,79.19848015,0.147778668,6565.288422,16.08939437,4.036340929,0.307561239,36.2872886,17.10196454,31,Demersal,Canary dentex,Perciformes,Other,31
273962,Dentex dentex,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Dentex,Species,Common dentex,100,2.28,0.0117,3.09,FishBase,FC1,Demersal,85.63802691,0.107364307,8632.058871,21.12767446,5.554843338,0.23558122,39.47866792,18.29398756,49,Benthopelagic,Common dentex,Perciformes,Other,49
273964,Dentex gibbosus,"(Rafinesque, 1810)",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Dentex,Species,Pink dentex,106,2.3,0.0105,3.06,FishBase,Other,Demersal,93.87990803,0.143728324,12780.82822,15.39031305,3.645928622,0.315401417,39.21163492,18.6438835,94,Benthopelagic,Pink dentex,Perciformes,Other,94
273965,Dentex macrophthalmus,"(Bloch, 1791)",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Dentex,Species,Large-eye dentex,65,1.93,0.017,3.01,FishBase,Other,Demersal,44.65237899,0.187514049,1694.774412,12.71137718,3.160654537,0.405278732,21.61587709,17.72880152,19,Benthopelagic,Large-eye dentex,Perciformes,Other,19
273966,Dentex maroccanus,"Valenciennes, 1830",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Dentex,Species,Morocco dentex,45,1.9,0.0257,2.85,FishBase,Other,Demersal,35.7243923,0.196691042,804.9921046,11.16720019,2.890880187,0.469586836,17.26818639,17.64035341,30,Demersal,Morocco dentex,Perciformes,Other,30
125819,Diaphus,"Eigenmann & Eigenmann, 1890",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Genus,NA,10.3,0,0.007179927,3.0445,Mean_Species,Other,Pelagic,24.97865234,2.028049158,411.0415687,5.878644224,1.137615738,1.627238776,20.98252884,25.3208835,13,Bathypelagic,Lanternfishes,Myctophiformes,Other,13
126587,Diaphus adenomus,"Gilbert, 1905",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Species,Gilbert's large lantern fish,18,1.72,0.00912,3.04,FB_Baysian_(Sub)family-body shape,Other,Pelagic,8.522919982,1.055517712,5.676634667,2.26028603,0.704674875,2.351436813,5.084142499,18.60324109,8,Bathypelagic,Gilbert's large lantern fish,Myctophiformes,Other,8
126590,Diaphus dumerilii,"(Bleeker, 1856)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Species,Lanternfish,8.7,1.41,0.00595,3.018,FishBase,Other,Pelagic,7.677615902,1.695024952,3.869858588,1.43173348,0.445628791,3.699227268,4.52484137,22.08617552,11,Pelagic,lantern fish,Myctophiformes,Other,11
126592,Diaphus holti,"Tåning, 1918",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,Species,Small lantern fish,7,1.37,0.00912,3.04,FB_Baysian_(Sub)family-body shape,Other,Pelagic,8.522919982,1.055517712,5.676634667,2.26028603,0.704674875,2.351436813,5.084142499,18.60324109,9,Bathypelagic,Small lantern fish,Myctophiformes,Other,9
